id,app_id,content,author_id,is_positive
149512283,420,To hard,76561199098782384,Negative
167722908,620,portal but there's two of them,76561198862567786,Positive
167140977,440,#fixtf2,76561198882456095,Negative
167001324,440,"Team Fortress 2 is an amazing game in terms of game design and such but in its current state it is just not good. Desiree how much I want to be able to give a good review, with all the bots (not just aim bots but even bots which spam links to CP in chat), I cannot. Unless valve fixes this issue and ideally also provides a new major content update, I can't give a good review 

#FixTF2 #SaveTF2",76561199498102513,Negative
146580850,10,classic,76561199380342084,Positive
167240628,440,Fix tf2 valve this is an amazing game but The bots have made the game unplayable,76561199123187300,Negative
26458340,550,This game doesnt work on win 10. Just so you know,76561198175421901,Negative
17632921,630,well its gut m8,76561198090470870,Positive
153303067,10,норм кс2 погонять,76561199021327432,Positive
14571230,620,"doesn't work with 2 xbox controllers on mac

-2/10",76561198050732152,Negative
147463196,240,this is the closest we'll ever get to counter strike 3,76561198269078967,Positive
167598135,440,"Been a member and enjoyed it from 2012 some would say the prime TF2. At this point if I was Valve I would hide my head in shame than admit I take money from this game that has a community willing to get on their hands and knees to beg for a fix, but I choose to ignore the issue and look ahead for how could i be responsible for my own creations. #FIXTF2 please.",76561198052715829,Negative
31616995,300,do not install this game,76561197968184279,Negative
97955436,220,"Хорошая игра. Хорошо игралась. Случился баг, не могу идти дальше по сюжету, напомнило киберпанк. Киберпанк отстой....",76561198056930873,Negative
155134192,10,,76561199120030811,Positive
168597774,730,"EH EH ESKIBIDI..... no digas toilet....

can u stop filling our teams with bottom feeders thanks <3",76561198877994718,Negative
179000109,550,"gim e seru tenan rek, aku recomended tenan karo game iki",76561199393283469,Positive
177244290,620,Good Game,76561199642186615,Positive
166858102,440,Bots ruin the game #fixtf2,76561198061448761,Negative
175079066,240,pretty chill pve,76561198391697311,Positive
115462837,130,"After playing a little bit of Half-Life Blue Shift, i'll say it's sorta of a decent game. Even though It's not good as Opposing Force. But is still a decent game. You're playing as a typical male figure ""Barney Calhuoun."" He's a Sec guard working for Black Mesa, til a bunch of aliens and zombies start roaming the place. Barney has to escape Black Mesa. Even though Half-Life 1 and Opposing Force are better than Blue shift. I still recommend it to Half-Life enjoyers.",76561198096569755,Positive
169076255,10,Thanks for all the good memories,76561198012684602,Positive
166678080,730,"I barely play Counter-Strike 2, but the bot problem is destroying your games and you still refuse to do anything. It wasn't just TF2, it is CS2 and L4D2. #FixTF2 #FixVAC",76561198058331601,Negative
154959267,280,"just get the original game instead, this one is just a copy and paste into the source engine without even bothering to fix bugs",76561198815200734,Negative
14007763,1250,Too many micro DLCs. W@W custom zombies beats this game out. 6/10 Because WorkShop,76561198099468213,Negative
6830450,280,A complete remake of Half Life. Definetly a must play!,76561198076558850,Positive
176386023,550,"Been playing since release, easily 30000 hours.
Garbage. But addicted.",76561199492437139,Negative
178131954,550,"fun gun and worth the 1 dollar
",76561199646942044,Positive
175526136,220,Gmod Rip-Off,76561199252559784,Negative
162531405,300,[h1]RUSHING PRIVATE RYAN[/h1],76561198817870942,Positive
91775842,280,get the good version,76561199087715516,Negative
130903851,240,nostalgia,76561198329858671,Positive
118303640,130,Otis is the only good thing about this game,76561198157788484,Positive
52106199,280,Its a really good remake of Half Life. The only problem I have is that the tentacles do no damage and it ruins the intensity of the blast pit. I doubt they are going to fix it but it would be great if they did.,76561197960905909,Positive
143072993,570,"This game is absolute dogshit. No MMR system in normal games. I play my first game in nearly 10 years and I get matched against people with 2000+ wins who play daily. Absolutely awful and the team behind balancing matches should feel ashamed of themselves.
The Heroes themselves are fine, though a few feel absolutely unbalanced.
The Items are probably the most interesting part of the game.
The map is... Not great.",76561198104382679,Negative
71592740,340,"Half-Life 2 Lost Coast is a short demo originally released to showcase and demonstrate the new capabilities of the updated Source engine, primarily its High Dynamic Range (HDR) feature. If you're expecting a long, exciting new addition to the Half-Life saga, you'll be disappointed. Originally meant to be a part of the chapter Highway 17 in the main Half-Life 2 release, this ride will last you about ten minutes. 
Don't get me wrong, although it's non-canon and very basic, it retains one shining quality: it's still Half-Life. I'd recommend this to anyone who considers themselves a big fan of the series, just not to the gaming community in general. This was Valve's first ""game"" to include the commentary nodes, and these are very interesting, as always. 
There's nothing here that Half-Life 2 (and its respective episodes) can't do already, so I'd advise anyone curious about this series to play those first.",76561198324295166,Negative
